Date,Adj Close,ema,rsi,macd,macd_signal
2010-06-17,88.2894058227539,110.31414749383424,53.532411621384846,-0.7460373456035825,-1.567451325315615
2010-06-18,88.38512420654297,110.44899213345712,52.33042673975769,-0.5566881826533319,-1.3652986967819996
2010-06-21,88.13198852539062,110.54051779266884,51.36109800030065,-0.4275179055170497,-1.1777425385281493
2010-06-22,86.67646026611328,110.44808681078001,46.07608279018739,-0.4682096150158799,-1.0358359538251747
2010-06-23,86.40750122070312,110.33207808283325,45.151544888672966,-0.5218742981334401,-0.9330436226865261
2010-06-24,84.97565460205078,110.05473545158237,40.49329722427723,-0.7023466557805307,-0.8869042293052185
2010-06-25,85.33164978027344,109.84666452500358,42.09286925662422,-0.7998433724104501,-0.8694920579262321
2010-06-28,85.06268310546875,109.62602859342346,41.19191724809237,-0.8942351894780103,-0.874440684236595
2010-06-29,82.43636322021484,109.11021393535955,33.623930693609466,-1.2228222280820091,-0.9441169930057617
2010-06-30,81.6531753540039,108.54923900923043,31.750654049014884,-1.5452954759213924,-1.0643526895890034
2010-07-01,81.28932189941406,107.99788108316807,30.88951763075488,-1.8170276932669083,-1.2148876903247001
2010-07-02,80.84632873535156,107.44569979926027,29.82885886364754,-2.053886314583906,-1.3826874151766444
2010-07-06,81.37631225585938,107.00991781196967,32.80184643533764,-2.162607935609799,-1.5386715192633522
2010-07-07,83.93936920166016,106.92421117771329,44.94845216276566,-1.9646946160504228,-1.6238761386207998
2010-07-08,84.76996612548828,106.94666766029535,48.21530476804441,-1.7034874347283449,-1.6397983978423138
2010-07-09,85.40283203125,107.04317563076475,50.61964454783689,-1.4156103292314697,-1.5949607841201339
2010-07-12,85.45817565917969,107.13715897789535,50.834747326607506,-1.1683494848002454,-1.509638524256139
2010-07-13,86.74763488769531,107.37743033997634,55.67650700720024,-0.8312878868189131,-1.373968396768672
2010-07-14,86.7397232055664,107.5938660494342,55.64029747278062,-0.5585328489530355,-1.2108812872055237
2010-07-15,86.76344299316406,107.79254580004266,55.733284798348876,-0.3360778979846799,-1.0359206093613367
2010-07-16,84.37443542480469,107.6846844978323,45.41278307682117,-0.3988644654443618,-0.9085093805779312
2010-07-19,84.87281799316406,107.64709553912918,47.59296454151896,-0.3932558574349514,-0.8054586759493284
2010-07-20,85.8141860961914,107.72642018123122,51.530832338608086,-0.2894534381112379,-0.7022576283817048
2010-07-21,84.69877624511719,107.66390388166413,47.02232568255291,-0.31730452882723625,-0.6252670084708079
2010-07-22,86.58943176269531,107.83496072303086,54.318108083495005,-0.14485793860750107,-0.5291851944981432
2010-07-23,87.34092712402344,108.08020310926226,56.86118660340415,0.06768293086851429,-0.40981156942480845
2010-07-26,88.25061798095703,108.41161235087135,59.78003724492778,0.32516795264335485,-0.26281566501117265
2010-07-27,88.24273681640625,108.71050690442627,59.74220383950693,0.5223982908970015,-0.10577287382953514
2010-07-28,87.6731948852539,108.91236368697608,56.94618290679337,0.6135350728744697,0.03808871551126778
2010-07-29,87.24600982666016,109.04356730481038,54.87195920348222,0.6348702713984409,0.15744502668870367
2010-07-30,87.23016357421875,109.16037015713066,54.79233891221797,0.6427551141296846,0.2545070441769007
2010-08-02,89.1999282836914,109.50319240493135,62.15371176288485,0.84023832186611,0.3716532997147433
2010-08-03,88.7727279663086,109.76193620721052,59.87660790070111,0.9423097189784357,0.4857845835674824
2010-08-04,89.36605834960938,110.06746632124937,61.96107687215743,1.071370016919957,0.6029016702379778
2010-08-05,89.27111053466797,110.3324694719112,61.411332339779456,1.1507034822469109,0.7124620326397648
2010-08-06,88.9072494506836,110.52842476136934,59.24153713684708,1.1630511212129022,0.8025798503543925
2010-08-09,89.38185119628906,110.7628603590085,61.16874903731681,1.2073337617015483,0.8835306326238238
2010-08-10,88.89930725097656,110.91687343465789,58.157924952265574,1.1796086861723722,0.9427462433335336
2010-08-11,86.46285247802734,110.76288574468997,45.87869457523434,0.8987481255121423,0.9339466197692554
2010-08-12,85.9328384399414,110.55975346630512,43.71637569673204,0.6150111393507558,0.8701595236855555
2010-08-13,85.67970275878906,110.3454909596609,42.68169573156545,0.36017453380875963,0.7681625257101962
2010-08-16,85.64016723632812,110.14687294356384,42.51240121683446,0.15242346630735426,0.6450147138296277
2010-08-17,86.69225311279297,110.09383706840525,48.37833818498649,0.09401437241415067,0.5348146455465322
2010-08-18,86.85047912597656,110.0649002880154,49.21751227616245,0.0631355785492218,0.4404788321470701
2010-08-19,85.33953094482422,109.85681425918177,42.16768061406835,-0.11414098004431139,0.32955486970879383
2010-08-20,85.06268310546875,109.63521276029985,41.00850389979049,-0.2796521001359622,0.2077134757398426
2010-08-23,84.73834228515625,109.39566892540334,39.63403043510582,-0.4388452375480796,0.07840173308225816
2010-08-24,83.4805679321289,109.02750983040421,34.767306439665234,-0.6854055815307021,-0.07435972984033394
2010-08-25,83.80487823486328,108.73346148345946,36.9183333744913,-0.838062001231421,-0.2271001841185514
2010-08-26,83.24324035644531,108.39979877991516,34.779585109662875,-1.0047519656417876,-0.3826305404231987
2010-08-27,84.53266143798828,108.25315132532214,42.95070581414866,-0.9938714391174273,-0.5048787201620446
2010-08-30,83.30652618408203,107.97285094951276,38.06672501715252,-1.0976672775293963,-0.623436431635515
2010-08-31,83.30652618408203,107.71924585068719,38.06672501715252,-1.1664797670043612,-0.7320450987092844
2010-09-01,85.79835510253906,107.78979378123199,51.15711366319787,-0.9558178558809942,-0.7767996501436264
2010-09-02,86.59732055664062,107.949813544591,54.479368802496865,-0.699307036666994,-0.7613011274483
2010-09-03,87.72064208984375,108.22983125554951,58.729670630617186,-0.3770917247320682,-0.6844592469050538
2010-09-07,86.73182678222656,108.36413298756617,53.953922319815874,-0.22006141523920064,-0.5915796805718831
2010-09-08,87.34092712402344,108.55897782022326,56.31074191598442,-0.03309940950546775,-0.47988362635860005
2010-09-09,87.74435424804688,108.78383690785137,57.849579063299934,0.15444125295015,-0.35301865049685005
2010-09-10,88.18737030029297,109.04061467192989,59.53500144365161,0.3442875181181222,-0.2135574167738556
2010-09-13,89.16826629638672,109.39103244715113,63.05746940782402,0.588021040099278,-0.05324172539922882
2010-09-14,89.1128921508789,109.70141046159813,62.72552016124354,0.7666952389128596,0.11074566746318892
2010-09-15,89.45307922363281,110.02318107473111,63.979923163723385,0.9322468554704244,0.27504590506463605
2010-09-16,89.42931365966797,110.31144983973122,63.81856459702932,1.048935576078378,0.4298238392673845
2010-09-17,89.46273040771484,110.51893060736582,60.73900146185711,1.0837319426892549,0.5606054599517586
2010-09-20,90.83062744140625,110.87046094379284,66.14296479398101,1.2358517814581091,0.6956547242530288
2010-09-21,90.6477279663086,111.16660784430235,64.85742231043548,1.3226029848147647,0.821044376365376
2010-09-22,90.20236206054688,111.38121644928496,61.71234179735281,1.330825306306906,0.9230005623536822
2010-09-23,89.47068786621094,111.48776726482274,56.83619599771592,1.248711078692395,0.9881426656214248
2010-09-24,91.31576538085938,111.80512273753718,64.46196600043785,1.3552173222774115,1.0615575969526223
2010-09-27,90.87833404541016,112.03987263543712,61.67988726445299,1.3793434500587267,1.1251147675738433
2010-09-28,91.19647979736328,112.29036078354696,62.932844817533415,1.4144356073111624,1.1829789355213072
2010-09-29,91.03739166259766,112.4979455886313,61.844030630134704,1.4098563726663542,1.2283544229503167
2010-09-30,90.76698303222656,112.65337908156286,59.94524284116545,1.3630791021875126,1.255299358797756
2010-10-01,91.14874267578125,112.83972399020234,61.731582815072635,1.3491874265962167,1.274076972357448
2010-10-04,90.4648208618164,112.9264169439945,56.84047868822924,1.254324270038552,1.270126431893669
2010-10-05,92.2860336303711,113.22294875228667,64.8310896780543,1.3483850555699775,1.2857781566289308
2010-10-06,92.27808380126953,113.490286851304,64.77468041308529,1.4059152995916548,1.3098055852214756
2010-10-07,92.16675567626953,113.71883090350835,63.93612552545879,1.423798985965277,1.3326042653702361
2010-10-08,92.68367767333984,113.98751376278874,66.12858925905314,1.4734367486119169,1.3607707620185725
2010-10-11,92.77114868164062,114.24108402678796,66.49975968062623,1.5043104056876615,1.3894786907523904
2010-10-12,93.05747985839844,114.50479051419926,67.74548810622821,1.5400740189247415,1.4195977563868607
2010-10-13,93.78114318847656,114.83004838697003,70.7103878839925,1.6231355005410677,1.4603053052177022
2010-10-14,93.41534423828125,115.08051988259051,67.34062872784644,1.633019812952142,1.4948482067645903
2010-10-15,93.60621643066406,115.32999388940196,68.19232101481208,1.6412991440803069,1.5241383942277338
2010-10-18,94.06748962402344,115.61094673662812,70.2139195947545,1.675349478627055,1.5543806111075982
2010-10-19,92.8348159790039,115.71752355780505,59.35670413124719,1.5592884522883708,1.5553621793437529
2010-10-20,93.74140930175781,115.92252157612397,63.79141835356997,1.5415278867829016,1.5525953208315828
2010-10-21,93.94819641113281,116.1327573552295,64.73645134685427,1.5307859434149123,1.548233445348249
2010-10-22,94.1231460571289,116.34392317636313,65.55566809963784,1.5224749889293179,1.5430817540644628
2010-10-25,94.40149688720703,116.56831115491309,66.87412492905756,1.5265335172211962,1.5397721066958097
2010-10-26,94.41740417480469,116.77323401854952,66.9519885819349,1.5139126643732652,1.534600218231301
2010-10-27,94.14703369140625,116.92625908869093,64.19025108859523,1.4596491449595845,1.519610003576958
2010-10-28,94.16293334960938,117.06661551140802,64.28360017052401,1.402096595312031,1.4961073219239727
2010-10-29,94.23450469970703,117.20217573555408,64.72906407476378,1.3482064517699683,1.466527147893172
2010-11-01,94.26631164550781,117.32863507314762,64.93838207313092,1.2938116090152079,1.4319840401175794
2010-11-02,95.01390075683594,117.53257470638563,69.51660243728128,1.3114362185485504,1.4078744758037738
2010-11-03,95.39562225341797,117.76280539622667,71.5588349946326,1.3485897855695725,1.3960175377569337
2010-11-04,97.2327651977539,118.19110984789195,78.8889642573135,1.546604065959599,1.426134843397467
2010-11-05,97.59857940673828,118.62243283599408,79.99466783161314,1.7208134228110197,1.4850705592801776
2010-11-08,97.4156723022461,118.99077236261527,77.80048227331162,1.8193439804538372,1.5519252435149098
2010-11-09,96.7158432006836,119.24022267202545,69.90052772185135,1.8056078141521823,1.6026617576423645
2010-11-10,97.10553741455078,119.51258227232576,71.62807019511699,1.8133572797530064,1.6448008620644934
2010-11-11,96.73970031738281,119.71519342642428,67.69977135856746,1.7620686760959074,1.6682544248707762
2010-11-12,95.59442901611328,119.76136519042092,57.13593734031376,1.5869327578065224,1.6519900914579255
2010-11-15,95.45919799804688,119.78694934174943,56.02451738668241,1.4180721962337088,1.6052065124130825
2010-11-16,93.9720458984375,119.63200213412627,45.53225967409797,1.1204402745389501,1.5082532648382563
2010-11-17,94.019775390625,119.49752585662726,45.882452080789754,0.8792704512597851,1.3824567021225622
2010-11-18,95.40359497070312,119.5415709259548,54.93214903046216,0.8191028028152374,1.2697859222610974
2010-11-19,95.66605377197266,119.61284997259384,56.42058328681241,0.7889533340025991,1.1736194046093977
2010-11-22,95.58650207519531,119.66781687439462,55.81898519404178,0.7483639480544326,1.0885683132984048
2010-11-23,94.20269775390625,119.55183402426745,46.523301539213854,0.5692309295888549,0.9847008365564948
2010-11-24,95.59442901611328,119.61356382655916,54.6950847077432,0.5619987217056917,0.9001604135863341
2010-11-26,94.48103332519531,119.53608184799712,48.33210245530872,0.43824749580282685,0.8077778300296327
2010-11-29,94.7673568725586,119.50026487790859,49.94469375940993,0.36501513050083645,0.7192252901238735
2010-11-30,94.23450469970703,119.40404897179042,47.00432785543259,0.2500318741608396,0.6253866069312668
2010-12-01,96.23863983154297,119.55699689222722,57.20848400010344,0.35812188953765656,0.5719336634525448
2010-12-02,97.47135162353516,119.84299695571427,62.04882283255707,0.5623729943151972,0.5700215296250754
2010-12-03,97.73380279541016,120.13318766372963,63.00821032425018,0.7423149115504373,0.6044802060101477
2010-12-06,97.63040924072266,120.38336047065135,62.33965750755039,0.8644654657754103,0.6564772579632003
2010-12-07,97.68608093261719,120.61637393356112,62.56996362885683,0.9559000297794,0.7163618123264404
2010-12-08,98.0439453125,120.87005249031186,64.09027116014781,1.0525405408047845,0.7835975580221093
2010-12-09,98.42568969726562,121.14528578993692,65.69107352253417,1.1545521425194494,0.8577884749215774
2010-12-10,98.99832153320312,121.46287793918906,67.99573473981317,1.2787544669123605,0.941981673319734
2010-12-13,99.06194305419922,121.75784171247776,68.25091153832633,1.3678725835884507,1.0271598553734775
2010-12-14,99.14942169189453,122.0351899464373,68.62141135610253,1.4308811556782075,1.1079041154344236
2010-12-15,98.69610595703125,122.23183837765185,64.42593135771314,1.418470447324765,1.170017381812492
2010-12-16,99.26871490478516,122.47832993167573,67.15743840276707,1.4500180468514117,1.2260175148202759
2010-12-17,99.37506103515625,122.65182260978354,63.372805912675574,1.4167291914987885,1.2641598501559785
2010-12-20,99.61488342285156,122.83736316829648,64.61184851713952,1.3984343760527622,1.2910147553353353
2010-12-21,100.2464828491211,123.08047137985926,67.70964615518879,1.431184272761655,1.3190486588205994
2010-12-22,100.5582504272461,123.33756922742997,69.14557727622034,1.4716442936944958,1.3495677857953787
2010-12-23,100.41439056396484,123.55303867949975,67.65029058532258,1.4722138665067774,1.3740970019376586
2010-12-27,100.45433807373047,123.75274942677729,67.85823046888666,1.459871594413599,1.3912519204328468
2010-12-28,100.59823608398438,123.9505829890924,68.63969470721365,1.4479240084174734,1.4025863380297723
2010-12-29,100.67019653320312,124.13814633955712,69.04493012322195,1.429242000623546,1.4079174705485271
2010-12-30,100.51031494140625,124.2887991853824,66.9737635366972,1.382363269345305,1.4028066303078828
2010-12-31,100.5342788696289,124.42796116772848,67.1330239660785,1.332274556057257,1.3887002154577577
2011-01-03,101.57359313964844,124.67767944240046,73.1708566555355,1.3815525929527297,1.3872706909567523
2011-01-04,101.51765441894531,124.89694838664371,72.39960873930794,1.3988325311920988,1.3895830590038216
2011-01-05,102.04530334472656,125.15819133931299,75.06796300472067,1.4490790888926597,1.4014822649815895
2011-01-06,101.84540557861328,125.37074448696558,72.21978071097868,1.4519893083434852,1.4115836736539686
2011-01-07,101.64556121826172,125.5392449538889,69.38472432183528,1.4177794882011199,1.412822836563399
2011-01-10,101.51765441894531,125.67646003989398,67.55692177784496,1.3620566750961416,1.4026696042699476
2011-01-11,101.87740325927734,125.84346387468364,69.95428067068657,1.3387743794247058,1.3898905593008994
2011-01-12,102.79680633544922,126.10408653719647,75.03199607597503,1.3970145897801274,1.3913153653967452
2011-01-13,102.62889099121094,126.31988735433944,72.61846841230269,1.4099713177250948,1.3950465558624152
2011-01-14,103.3724136352539,126.60370789695187,76.26029496048983,1.4782432181184078,1.4116858883136139
2011-01-18,103.54830169677734,126.88145040890613,77.03831086276435,1.5324364771050085,1.4358360060718929
2011-01-19,102.5329818725586,127.01178846520123,63.99908782505899,1.4561210375946274,1.43989301237644
2011-01-20,102.3970718383789,127.1135230714733,62.474777383984026,1.3661746594153215,1.4251493417842165
2011-01-21,102.62889099121094,127.23318707582736,64.04786429613,1.303268275838036,1.4007731285949805
2011-01-24,103.21256256103516,127.41097936417907,67.71673970932524,1.2973650821251965,1.380091519301024
2011-01-25,103.26849365234375,127.57850496463337,68.05335790137613,1.2835386981640653,1.3607809550736323
2011-01-26,103.66826629638672,127.77769479361586,70.42571634318273,1.2979648793721026,1.3482177399333264
2011-01-27,103.9240493774414,127.98839105071609,71.86572599034491,1.3200034702102244,1.3425748859887061
2011-01-28,102.10923767089844,127.96283011452434,52.38158568395828,1.1411444360838487,1.3022887960077347
2011-01-31,102.87675476074219,128.0311313108346,57.615127390516406,1.064588734068991,1.254748783619986
2011-02-01,104.52369689941406,128.28911932819966,66.19985566641073,1.1568086367922916,1.2351607542544472
2011-02-02,104.32382202148438,128.498727534387,64.49266983883054,1.195934672990461,1.22731553800165
2011-02-03,104.5556869506836,128.7159914624739,65.60083445700604,1.2360934572321867,1.2290711218477575
2011-02-04,104.85145568847656,128.94780121809418,67.01529737760816,1.2829856370399852,1.239854024886203
2011-02-07,105.50702667236328,129.23562978977148,69.96314196597382,1.370517295059443,1.2659866789208511
2011-02-08,105.98674011230469,129.55318955495719,71.93926369382999,1.4713415334213096,1.307057649820943
2011-02-09,105.74688720703125,129.81193381376724,69.47798334991427,1.5096355903150993,1.3475732379197745
2011-02-10,105.78685760498047,130.05079795761992,69.66427994796786,1.5264230795821163,1.383343206252243
2011-02-11,106.41844940185547,130.34215059121357,72.51823955452417,1.5851999434940751,1.4237145537006095
2011-02-14,106.67425537109375,130.636230789744,73.60159673385606,1.6387116689364802,1.466713976747784
2011-02-15,106.33847045898438,130.86230352470525,69.71689208522739,1.6284579056710697,1.4990627625324413
2011-02-16,107.01007080078125,131.14684662744924,72.80812987849305,1.6688758776910504,1.5330253855641633
